user_id,business_id,stars
omXy9Q3xZ9LOlD2QMp1ERQ,oR3lbTfdCsHGwrvrBpw3gw,5.0
eM9WeAoAgBOebXIMLUOBXQ,rRxU-XEy0JvJp5hkZr1LTQ,5.0
Y2-bf9kKO2Eft0_73iFvCw,ET8UBvtSSdhkvC_T5drQzg,5.0
xBvaQwMU9Gsh3SYBa6CTWQ,3dfOi4l_bIJpAjEMrKjKKg,5.0
zlL_PbFTXjrGXhTbPsjmlQ,Id7w_CCXqh7x1lC3U1-S5w,4.0
k1Qwwh_WqTbGby6rZNdg9Q,HxegWRjhi7m73mXRI8qQIg,5.0
hZN5NpXmfna0B4Adf1PTcA,9hTI2_9upvC5JI0oju1PtQ,5.0
dbw05tbLAnHxUhJQzH-2MQ,tirBpLAxEAfcLMUkXrZ5TQ,1.0
UtQAluG9bY6IKWN9_t37OQ,GZgOQOlFVLgNMHBBjspHRw,5.0
eAna6W3QgYUj_NEN22ff-Q,ibPGkJt4VaKLFY9NijDxEg,2.0
MLWZbtJ0RTIvCXM9w_oiSg,7CXy5h3u_aWsK9qov6B4rg,5.0
gBfSPasNour2afLmiDdOkg,7qSjRrEf64ySrVc19bgofw,5.0
UqUWk9FfF3yVXHw6p1y9dg,72PQGMhrEcIuWH-S44TprA,5.0
cVZv34EnC3bhNH__TNHigg,C8HnENhP3EVThAPkjfo3Xw,5.0
dvlr2YVWXZOXzPuwMkcwDw,5I0yJ_X7uyPmoJWzKRYDuA,1.0
xgWuxzxzfipbAA6u72eJ9A,_JlTf8X3R1v3igOYthZdkQ,4.0
KLcA7gpIQ-rfsaee9WVSQg,-rZO25BGEvA9vt2i72ggNg,5.0
Ibs6LrPT3UHeXpN7XZostw,3JrdnGYWUzUzepplmi7HlA,1.0
jWVud8zeSGeI2sdrHsAI-A,n4d5sIvI2x2VK7tkeofdcw,4.0
Hh2tjnqWBYDcGK3YR-_fow,ywqcgiVfX3sorqlKs1nhLw,5.0
_5f0aOXWuPUJWg1FiCxt3Q,6yBizH8RnIYXk6vboLk3PA,3.0
77gaNSOP8AgXTCIPjyT4Gw,1-e7ysdC7sS417BDDAdfZw,1.0
ao4_LR8V8vsEaP6cjL1s_A,VFvCFOYtyK9ae4Skxvf3vA,4.0
EEZw_L-Le3ahDTJd18eYzQ,Y9LMFIowbOKa6N4F2ITCug,5.0
XgPyniNycl-LrHHQLdjDQQ,2ILe62hVJfiZEOcKxFYKDA,5.0
VsM49dHkEVslc4Ns1uihaA,Sxr9FykZWGK3QL_odHzTaA,5.0
kA_F6Vc1d4IztJVLFmsJ8Q,bWfbGdWSfRFLswxnoMt5oA,4.0
m0P8LrasAtVKateu1sI97g,3PqvtW0Io6vJmeKatHBHkA,4.0
w3CdpG3qM8GmasLwaJALCg,MqEpbXuQzszoC5uz4MgC6g,5.0
rLXG2kRXKdknSWG87HmpPg,U5fyW8R622QWtsFrbgwg8Q,5.0
Qf9ppLAStosHHyTqCr6TNQ,m--WeFBAQaz5rHmJ-aRlkQ,5.0
XBthX1WnbIIpxWKiZTlSQQ,CFrh9TCTG4uBZ1BeC7Bgpg,1.0
SW9lkHA96K11x-r_wEOJ5Q,lZCuDuBYPOaDV8k8tlQlSg,4.0
UAKdHh3AidXEU5E5rMSuDA,DiRIdYhGyuTNZurKyuWf7A,4.0
k8GCH65aHDbClrMcWVBS3A,YCasSG_q_DdhWR6H1nhJ9A,4.0
GWdykaTg7zUjCsB7wWvMsw,D1hjyNLXAedgtzYgPNVn8g,2.0
-MQPWNRr3O4PVD2qBul05Q,BCFDatZ72MzHNqcJI4yy-w,4.0
kHDQgy1hRplNo0FLGp1_Ug,ZcAHn0FjdeyxGVO_HRLXEw,4.0
S-dL1vulyN_9aWg6oD_9nQ,J44x_m383C2GWtzj6xG1HA,3.0
wRB210ICLREj1YUcTFbiqw,uM9ppJ8GEanIoNCocEAlPw,5.0
kP92EoMqvHJVnoSaPXtShg,5P3b82EqZqR7lCqAYj-zaQ,4.0
5fydAR8d7Umj2gh0uWyklg,HXYJIJ7lDhOUjaOvjVpZTw,5.0
ZoXpXR0xwpkLzBk7eGhS3Q,EwUahd4SYKdPH1p1Cpe5fg,2.0
MXkZMiDX8oH4d5UhwMSWdw,JdIO0SZKGZPonTuZH8mDXQ,3.0
_oMQNIb3tPuWfTosEzUxGw,uv1Fl6F7I9KRONRCg2pKpQ,3.0
olysNujoVO9vnioBbNMs3w,t5EgwRXG6MZSihdqugOSKg,5.0
FPFUMy21_qBFSZppSfy_NA,qh9GPo8OJa4kxJyZEQkWIQ,5.0
CS6mIboxyuYyVMAHWbyptw,k58xxR4s_0Ez4Hg_wjUwOA,5.0
CHyEp-qe2vaqwlh6SBjJPg,2faLQhuvFdk-fHAg9lWXeA,1.0
80vfHU6ISSOjFEmGbidmkg,2ILe62hVJfiZEOcKxFYKDA,4.0
ldu2pDkPro-el8iqoySDfg,sPd-zQtPSARMw1vx131v1w,2.0
uQSBQI8hKuNRxyxhPUsgLw,7EbGTD7ZF30vEFBiHyN_0A,2.0
nl8gWLDo6U6MjqzbBmE_9A,_ZlE_ZW6JM1av0NaT_YLQQ,4.0
qqJOFLwahCOKR8PbTX7PFw,X7fLdR3A_0hJCBqv3-7O-A,4.0
vThmRnsv15HNyxfGqIRCDA,GMHAjYJCup4uUjb8IkOLvw,4.0
Kkxi0nhaXi16TgFd7olCFQ,KRNrssbpE1AKo-48BIpdLw,4.0
80ZdHrpgZYlrZ2eim0oPrw,UTiXV-eKOgdxBi3ZhQdOlg,4.0
Bt6gmjnWHPERhiOTQOhuEA,TA1KUSCu8GkWP9w0rmElxw,4.0
Hje9EsOUJvfZFnk8tYFj-Q,djYEaHQgGFnG9NOQzrgoaA,2.0
a7Yy7xg0ZvRukU58R4Eu3A,rZOy9CG5oMQfadSuj_zwAw,3.0
FtkXIdXsY-YBUXUeS80g0Q,fdrGc9wanL5Pci0C3rllzg,1.0
g9HEDLzz2LjXepE2sZWzhw,vSDaI7j5peZnSrefkpCWvg,1.0
agRRa3fOSRAi1WmV4zUNvQ,KKB3Z3bLDTNY2hBFzuRNEg,5.0
v6k6aWikLRBAzGwYhABVYg,TDQ0lSTHW3RyfVWQuwbBGg,5.0
MrA1ib9jw_tw-uDznma-bg,szCpLKuocAQnErkNiElHNw,2.0
37cpUoM8hlkSQfReIEBd-Q,5HMXgD_gui5n0Tc_hadesg,5.0
TfVeg-yRIwrcCyadX4AbzA,GHW8yU03OLKVppxnM-GYQw,3.0
tLwr8JoGxjRNNoSenPk1ew,DSAx-FBLT0FcGC_aW_C8rA,4.0
A5vRebZUcqC4DGb5I3oecw,i1GWpxJ1Phm2awhVaTkouA,5.0
uIKpDYjnjT9FFx01U5hNdw,y5MLZak3tLfiotCHY503bA,2.0
lc78Kyq59oA4wjxwo13ogQ,OFwU816bVkCB7jMXbn1T_w,4.0
cNpOwkw9g4vCUwcLWL4KTg,zNeUKQpxP-IKpYYVLRKxgg,4.0
56rVvCZBTHFWL57qyCe6cA,sCeUEBoPePy5KTf6iTAGqA,3.0
vkDaJJHfioKCIHfbGvbT0g,UWmHJ5vJuLu4ZsP7DCWx8Q,5.0
haLeICuONd_pg-PHHmG-UQ,Qd1T8zq5sjzMdyiRqym26A,2.0
3574xsnjNk9QlOEcDuwpaQ,bZiIIUcpgxh8mpKMDhdqbA,4.0
Ln1Jn1pjry-yIRCuFvc2BQ,FmryxQP9gJR-0VIr9yFgsQ,5.0
ZuB2N9UOIooj9nPtI3Re5g,mOnesB4IF9j6-ZmHoOHOig,2.0
KC74lZk0txHJRLSQsdRyQA,C9sLyd2_w1H0Q5bF8obviQ,5.0
zCTCkE5rCB1MdkOBBj1L0w,R34pwzyvkhVVcLnEexvPdA,3.0
4IOrmYAg4a4ThIz5rtrypg,4JJBEKXuSGpLOM5XA8PSXQ,5.0
6JDZPsm-91g3Hu_UsxLtaw,sR8Q3kXeNb4so1yc3EBllg,3.0
nb4KX8BKZlhJappaecfEYQ,Sh_xo97ZSu6Qtk87kLCrEw,3.0
AyRa2eaaD2EOkSxdkSrNEA,7so7wMUeA7lFC1uB1fAOhw,5.0
UNgMSeVC-Jk2q6ZhI7bR5g,ftc6tzrCBJVbuIi_yTedwQ,1.0
USmSmPbQ-Qki5182qf5DbQ,GXR2Jv645UiQr971MZyHWA,3.0
gO9Ie4xaS9A2OEP1OLROGQ,96RSYhKtJXU70XmKuhtHeQ,3.0
HHEXgBRDdkFSiDu1gDSdKg,mrABhBpFvXTFrLiLiz286g,4.0
mD7Jx08b_n44kcDRpcjGwQ,mQyXYfNoVMXp8KmtHsJVgg,4.0
igGdBVimtr9K0EEUdpouIg,B5XrixG1cOY4x_i78MgvJg,5.0
CLISa_cfsE09NGNRVMwwWA,HRzHzvPXjsVo7a1MwE5rrA,5.0
S5pyIOnroeRuSPzfHfFFlA,_WNv5lBB95rOOWG_IlqkRg,4.0
ObnCGX1LsyBGZRbLfsSVPA,6B-D2_SQaGU53KQ14LmzoQ,5.0
GaezrGvLss8sshtDgsAheg,xlOMzXBUSDBhJABeFb1v_g,3.0
nCz6DeLAOd42TNFl624ACA,SI0R_Fw7kFc_2bO_SX2rqw,2.0
tQ_m_RDlcSEPx0EqZwdggQ,LPa3rpKsApYeiQL_qxZ_jA,5.0
Vt7kfCCkytMPvy63Bxzdxg,3_RuVmLNa-1GNHOMvl_bsg,3.0
yLoc8z3K7qV1t63mELyG_A,6fF-nAA2AWTPYF2vlOzqtg,5.0
3ZCS3niZj8GjbZY6Dx7uqw,qTutBN2eY81xLz3TeGWAzA,5.0
tI8Lve0J6JPklfUcJveKyQ,Wv1A_nvyUuMEThZFuqLyvg,2.0
F75cB0AgEhc-mtM18B8EFw,eZE0FdYB9rUvbuPS4fNyYA,5.0
aALQ5yQhNT_4iIF_h2s_lA,V6OToDLIwUllf1MbgWw-9w,5.0
bkGz3_6NFOOjaFdJg0f6MA,nMSQXHon85v95dgg16TCzg,5.0
rYzMaRgaPhlZ41_p5vf2bw,v1UzkU8lEWdjxq8byWFOKg,5.0
InK8V-mwXl9QiqdFl-AO2g,bsWl4HuCUj23b7YHcxok1A,3.0
5mI1V9JmnhUvvKRQ32Nevg,C8HnENhP3EVThAPkjfo3Xw,4.0
cr5p-78UxGDB818dkEAG8w,5BfsDY7suAqe83YpWPm6Yw,5.0
_97mTpkKuLB5x0UMledd7A,4UjU7F_EX3lgUtkzN8Bbrw,5.0
diK7pZNn8kQIx-DrNHb5Cg,0PJQ9n2VJyYBEpD_ExQUVw,4.0
dYU4brcMjMcYzZ152iAicg,C0d5kzUx6C19mLcxQyhxCA,4.0
Oc2SWYea0Mysg0iLXXfOHw,_sS2LBIGNT5NQb6PD1Vtjw,5.0
05Ji1QXUaaLHLMmFJv-geA,lYy9T8B4al08kHXSDuUZjQ,5.0
DRGhBidAUUNQd_Z-wluYhQ,uSM_sCp22BJWeatTDl6ODA,5.0
Stj03zhRnugSECqP1vjk5A,8qQTcEaMAD3GnDy7Y_CL6A,5.0
1sVAMKWg-f6mdh6Al3o2MA,_gOz7-aHMyGUHOtjDrEv2w,5.0
1DMOlR9UCeav6jraiJnIBw,Q0RzVa5GexQ64xVuxlPRVg,5.0
ygNKmzFDDcig9SzLyMkoZQ,gz8aXeMOCSjJ4k1WOjgg-g,2.0
QSlUBNjrG0PjeRuWc3V9Mw,kGmMiW1qCoJ95-5Y9Vk8kw,4.0
U8B6hO_pzzLm3S1SdZ7EBw,VsSIGh14GaAtYVLSzjY78Q,2.0
x91WOxbAt2KSsLUILJ9_SQ,OlccZTzfjD4YXgrKcLYLTQ,5.0
DExVbzCSJVMWn3GCG7DoFw,a_VHb1Z9M-1_kML6XOE8pw,5.0
kJ5yWnjqTR42aHjmU8cF-g,GCgnLwwI4b9cOee-vtK1aQ,5.0
2j6_tabSotXn56O0CAKjNA,QFEEm3joTWU5ZF4suCuRPQ,5.0
Yht84gfh8dhzwxlEv3RJbg,dSxO3WBYqd_jJl7xbN_DbQ,4.0
KnT1G7_kSp04KizsZcdUAw,adoBYIQT1ZkHbNDsItGv3A,5.0
yZ5QG8w1qJEESpc7G48IYQ,yukBZWV9tOdfdVoJYgiK4g,5.0
TH0p8JCSb-GGKoJcw1b0ww,9becSOs6Am7fpcc9saQqEQ,4.0
l-Xl9YjaSqpyoSz6CgWxBw,I4TsMod2uKwI1ftm0fd2hQ,4.0
uZW9mm02asvU7uM3F5I3vg,2AORsy2N2kbFX91EXm10Qg,5.0
N__MW1fmn0yhMeNgaqeX5g,rrk2huGFrvxUhjr_EpDLcA,4.0
Eypq5gLLjCapBVVnMw_MyA,hSFmjAeFlsltnIowdrembQ,4.0
6aXPS6bk5Wxf82cw13uiAQ,ztP4E-dCMEOZRT9XYLDNzw,4.0
PPwbY9PhyZXKhxAQzLN9Dw,GKPLJQW8FqHAWQbllymsog,5.0
y6937_Pxtov-xR-VzA6CWw,ErVhEB-tMXLx76pcSVdksw,3.0
6qe44n5_ldiBc0nUL9421g,bwGElWi6I90rp05Vh1aVIQ,3.0
RAkz2K8LU4Wlvckl2og3hA,dYbJc9icG5TTG9SWUVk-oQ,5.0
EZYKWCv66RH9qJ4O3V5xGw,DLGgb7AshSYzf5evS0BmqA,5.0
NLWMTGWH1B9dtAa_LsDwxQ,VWuI68p6Ao_ENKaCGRazLA,4.0
vNH1hOEqSphDpCfBfZcYXA,qjI4sbA1xa8B9F81LTHgmA,1.0
BaFh-YMyXnp_g2vv8Oc7yw,jREzLrIEkc4jQKLfYMJ0gg,4.0
NAd5RMc2s-SDQKB2Y3ErAA,CpsUFqb7QAEx3L8w07Fzwg,4.0
523V3jMhKLh0boyO9yWfgw,gE9F2Xay3rCkynq54-e4PQ,3.0
ly85rv91xu1KdrthEstIQw,OlB0841vj4V7Wje5tTtLWA,5.0
lGaRgBGMhtPZhc_aT3lSEg,zmpEVqsbCUO1aXStxHkSVA,4.0
MqByDEwggmM9FUR8PYw-qg,Wntfpa8QcJ5wXLyzMq-J5A,4.0
m_8mfiv267e3Bk47Rj1FRA,PLuitJs0KkdjVE8wVlTZ_A,4.0
28PRlYM-9vh50kXfeFzN9g,QLQtO7YozohpjDZijLp-6w,4.0
QnIrewrXxFnssw_gG1gF-Q,SArgfN2Q1YGoVG8A16tiRQ,5.0
Gnr-aB7iNO3cncr7ePRlPw,qAOHZtfOFdhKoGJhVK-caw,1.0
tdZeePCOtQvJwhCzeMiEgw,3IxvxZAETdX_eLALwjdfQA,3.0
kdmyvC-LOmNfy2pN8gqyWw,GHW8yU03OLKVppxnM-GYQw,4.0
q3pl3YKTDtJXzWgpGbR6_g,Z-URyf2TJT1Ay-Sp1cVGOw,4.0
l8kRJTPOV1BKK-tqjV5SOQ,LsNS77QoD4wauKgGeCfxPQ,4.0
-x-WVHhBdjxGzqEa76WG6w,ErVhEB-tMXLx76pcSVdksw,4.0
jMsEBAHweFWDlsJtqXGVyQ,xzNpwCvIKe2TfmvlEpw0IQ,1.0
g2sWIA85qmfbCl8llnTFFQ,VOmLKit1pu6d3zWqlg2GKQ,4.0
Dgps5grg1sseNC9JQtqsTg,knU6bqY-X9-P76WFhGHWDQ,3.0
dGDABrdUoPIFVYSZgph4Lg,1BvysshfkDS2eJ0k8XiDjQ,1.0
TWiXGr_ByMg8UNVLJ7sQDQ,MjpH-uP90jTUp_KqAOiBJg,4.0
0IeJT_RCFG_qEwH0_W9x1Q,ulUnZmW8lg9_7xV-w-T3yg,4.0
Wo2sVHeAotOY9kCrR8ruyw,ZHbiidBB8LVmh_hQQbRjig,3.0
iK9RsKs0dsSjh7Z43jaEGA,vJUTrk0-nm7JbNzPVcPo4A,5.0
hS9fgm4MHF7mRWC4xIDYiw,6cTKf8FQmizCx6KMIjS6OQ,3.0
LeabNDboqQEerLjTlZx8Yw,2AORsy2N2kbFX91EXm10Qg,4.0
lmV8AM1bp8KqPI_cPE7u1w,nryy6TL33W4ODPV2pXQPWw,5.0
gtlwyBfBMHGpNmCLgQtRvw,cOo7OHZinS8hn5P_-tFVKA,5.0
94GwrbPRceH1RVB8vRQ3VQ,DEvRYEetOQCRIXtV4_EqEw,5.0
yAA03wBTEnnWI70JHrCZmQ,tDv2qG4N7PsYLN0QYuuaZQ,5.0
I0pfui2bGR9R6aodFj6dkw,pc1PkDBggUSNU73jONdqHw,4.0
0VOrqc8SFndCMUYUy_rYlQ,dSxO3WBYqd_jJl7xbN_DbQ,4.0
BObmafl8WQFrQELrLs3c1A,lxLWwLY-9NqhiQdy0TuITA,2.0
JRoCe_nFqjdkv0PMtya4lg,xcTqkNlR1I3qjQicGd6gsA,1.0
8WQYVpUw1KFXsClDW8QlBw,0RizLRPuPeUnCOWu94AAyQ,4.0
Jz8o7P3oE58hDxbJt4yP2g,u0V8PEMTDSoD7Ub8jVKuwg,4.0
y4ws7gpzsglVsv3AWpjVcQ,ER5I4Ss3fCbsNzDln0QguQ,1.0
RgBND0D3XGsjR2tUBXseuw,9rAVU8KbnQrnzalr8-6M8Q,5.0
obVpxYVpnHYqHlCxjzfu0A,xn3whXXXMg50i32TsvPaVA,5.0
1dazh8LDjN8qKzpWrFBtGA,UU1VB0-TdLLQzR0_DGLQ1g,1.0
jKn_HycMvKa3yPHAUoCQAQ,Z1eRppVpwQXgzAxAc1unTA,4.0
Ca5iLdPOi2AvQ7ublMrkpw,nXIlP8mRlw14-wLeqAccGQ,5.0
BaeWFD5Ff7Kbpq3u-Iu3iA,J4Oln2xg4LR9_jbRuQNYjQ,5.0
13CNTbJz56AbVnSFqye0BA,c44LnYVPgraqzxw8dHiiAQ,5.0
mirqMJI6TrWTUmSsHp0j9A,p3QUmEM3oz4KITABtNAfYw,4.0
ZkbudoGfA84XKWJZ4U5EfQ,YsrwxK1QrMD24BD1h32FYw,5.0
ogIWfjk1j7HlUb1_7n27Kg,D8-ssK_8w1WBajKCXUG5Uw,5.0
249bfzy6zkYB5abdKFQemA,tqywh0jPNukMEvWlO7QufQ,5.0
QdhsBITt2VqQzwNxRu4QjQ,dQ80ktWSRj5UIk96bRUmWw,4.0
UdvHAvZUf5YgP4zuxBqLRg,cTvd8p0R3qgmzobsSIY-cQ,4.0
P77oGFj0RbCyokY1Xwsytw,_jYt69Zx1SUo_V9z0m7Ljg,2.0
Ri1nrLjmtQoDLnULZal3PA,sLkK9Ofmk9UFDrjXxh3iLA,4.0
9yfVwM0DHdp3nBLHJdm0aw,tCZoMAPrsdHcNHUhRkeQUg,4.0
ApN6ciaFtPK88SRVyzerZQ,0CY-MuVUYMhsrGWGeema5w,5.0
aQhGx92CYxX4kUAf4jcSpw,2faLQhuvFdk-fHAg9lWXeA,4.0
JNBAGyxCAtcb0iklsHR2lA,ol14S7A8OOGVRMg9yZB_BA,1.0
nJOuQrVzoRnFKzWB1-0Prw,3_RuVmLNa-1GNHOMvl_bsg,5.0
jVNfFMEDMaPUgISNBy6Dlg,xr0AMN0Ma1gl757lvMmd4Q,5.0
YL4hQcTVu_krhvB9GpFlPA,h0_YNSTrrTG9GYorwnbNwQ,2.0
xd9-n5U_OqLyBBM1bipo1A,F6b_O4-wtd3956YOvAoerg,5.0
vAfLRIe_AqCw6AAJCWFuGw,VPqWLp9kMiZEbctCebIZUA,4.0
in_M5UeJ34v2-Vi6bqM8xg,_PSbruescgnJXOHfwU32Mg,3.0
7jc9f2Nn2S--5b-G5cfJ-A,_jYt69Zx1SUo_V9z0m7Ljg,4.0
Lq7rZtueg3PeJjS1BlqyCA,gzZ1DoMF_33RGKRjFrQlfg,5.0
r__sN7YQqWtmgG-uMsD5iA,owPn7z9gvHp_UMWetZ67Yg,5.0
WO3KDGi-VYnogNaALWrINg,r1VBBIelTdjwtqE4pKwghA,3.0
22TWnCM8otB2JldL5pXeWw,O96BRAOq1zhOMO7bNJfPYA,4.0
KvnWopYpNVmHBGVu8fcgNQ,N9f8XoP3Q019I2ph6-_aLA,1.0
vEcB6oOsINykmBzeh6FR2g,6fF-nAA2AWTPYF2vlOzqtg,5.0
UpQdHq1-L9qob2jH2j69kw,hpz2qRnei2IJROLJUJVvPQ,5.0
qmdSJsNZ61RCh06VWq-9QA,XAQQPNKzyQP4ZcGBBmZpew,2.0
wiJGNJFCs1kV0DbUUtiqRA,mAM8m5iXalmqmFT6aQsyZA,3.0
6-J9S8t9e4Bfn9D_fSl-NQ,Xak7y2IYtKJlUEzEsac9vA,1.0
77W-Dh2fRfrM1a1xbVPqTA,eHtE8D7UCcmCh2b4uDYNuw,5.0
gmPGvsctABWrD-Rta8ZUQg,kFBi5h--4rE0U2S8ZYqDyw,4.0
0bDerKDYLIwcXTQHIjZOvw,1r3_9mn5C0FcWlpDhcbTNA,3.0
ZmdNA9D9qZL06fQCvoZhHg,PrWSjn4a8o4dHoqKs53GBA,5.0
tdY-XWVOyg-ZJvjjLyMbWQ,68hDBjBNu861_iW2BRjhFg,4.0
Mdo8B2AkmguwbK_AlloNFQ,ZSvV5v6bPCsLcmWMKO2ejw,4.0
yLS7sNv4FxvrFC-GVOun0w,6fF-nAA2AWTPYF2vlOzqtg,4.0
yWu74silfYt-e2kGssshKA,j1zh2QS6v4vvdKbpxu58lw,4.0
-pLTt7crGasSUxUwjVqvbA,zmpEVqsbCUO1aXStxHkSVA,5.0
zDBOdWtl2PsNY38IeoE5cQ,7CAWOmR5P8JBo4LFNXYgAg,4.0
4gCXQdAi0Rbt4QTLc7Xz9w,8IhF8Vvnr3Nz-b3GR11M6A,4.0
8XpI6iN5IfKKrxCJcPr1fA,KRxWLPfBVESFZgmLMiePpA,5.0
1PicUTr7UiayFdlqL5YmTA,oug5bLTWP_YTtj1C3_X6Xw,5.0
pUgOQCWUyTCKAxb5zBtMdQ,V29JAR0_scTPxXv_RXjjBA,4.0
sXFRLiWM7lmfMTD0fywMgw,6zTRjqPzcvg6bC8QQu34hQ,4.0
gt0q8-VZdlTaISYNyJdbBg,L9q__oKXL5YW29-Lsp5rbw,3.0
yDSyW59hCGn9nuSvl5woxw,kCvz5tJm9qz4HzKNwzanIg,4.0
0EmnoUubRANjWm00ExwGYg,QciD6FbNklaJvUbLExD4Nw,5.0
S3nCmgSpJmsThVwAcf9Opw,4UjU7F_EX3lgUtkzN8Bbrw,4.0
wAKG29FIs4RwwfMvUPijmQ,75Z0hp-jONSM4kLUiPxEEw,4.0
G5Jc9R4NVQx0kKm-YXiULQ,ALp_G10iVMXx8Ck25Y32dw,4.0
BqcfwPZ73z62jNrtHoo_7A,xb9CW16z1EDwTGtI73y3eA,5.0
xIZXbb-jWCbnWXOT0f0txw,LPYACwYAeHJdQIpxEtJYvw,5.0
n6lAXF0lBgXLBvFXDvUuVw,Mc9-Qpl3xgjWutEJQ69_5Q,3.0
eg0DiHr3QHOgd2BNshFcmg,rbGjumv1jiCJ6FN3rPpciA,1.0
DgPq7eZksc56m7AQ-0xrwA,LrE5Rqg4pBRwgDfk3toOAw,3.0
a45jXIBdGw_pt-sVp6hK6A,taeAsOzWZuJEaJS8bRoNZA,4.0
6YooPvlWlbUVauQYhBhiZw,v3Bj4U3WMuol_VLJLQpvRQ,5.0
VhaWcErH5iE7dU3nZVnn5A,o8DMdE-VAiUydUBJ2E6MZA,1.0
xHDBlCqLhKv0WXyFjhpB0A,5F7DQ30QKQ5ux4v--As_Ww,4.0
iQkrAN1nK_c0M_mhnHqpbg,Q0-4I-5mRmzld9OZNe6pdQ,5.0
lReiXxoyi4S-FphX6xK33A,A_KjvHLvLmRrFiFZWqCMGw,3.0
GRFuZ1uOhaQeEIZbcjdHOg,AaW5qvILHRqQPLTY6uBniQ,5.0
W5bXbpr_PgPbY4ptiIScbQ,KuOz1G9q38lHKQLnqsZW_Q,1.0
XPcqeSYrBAG55MLfOe9D9A,TDQ0lSTHW3RyfVWQuwbBGg,3.0
FWXySGUqMdiIJUJz4xQoyw,AagoYYmC_3YugXr2QmSuHA,2.0
AQUdnD35RBuCXNx0KxE5wA,mOnesB4IF9j6-ZmHoOHOig,4.0
Zd0sgXbBramNUUzEC_hlZg,4cBkeb-JRtUvHowlSzQaug,3.0
avv5ziK1zMoADHTktRcfUA,j_3G517IcQEUs6v1qKm5FQ,4.0
1RjpBv1ZdUwtHxHPgyJklg,uwfPiRZVk-ABNb0I1z86Wg,4.0
ZV0SlsHpmLVYXx-35JdZCg,XKunwTdvwooneHIbek7oIw,5.0
JzP5uJjhZb0Vj8J_bn3mOg,nkSq4zCSZG0wSmzOEL6reQ,3.0
0o1AQQ9kaAbmdezKdi5YLA,o-FCexj4vVOHLJFkaUqsNw,3.0
KiQAG2Afpi0TLW2cXuIhQw,WFciX1Zy7CwmrcFEhRcKXQ,5.0
n_650JNDcw26zFyWmdIiBg,YULq0lF0zYgWC0ykb66rDw,5.0
6EafrXfLBngvzQbu6zepCA,Z7BWg3Vm9YmhNp2WlDjE8Q,4.0
CnGpl3H1tHh7OVG_-KM0Bg,khghDJpPqW5hG4IXr8sF4A,5.0
xTr_EPGC46nfKBkBKjdKfA,1p2bfq4k-tY8Ea9JuolUmw,5.0
bx5FaM2uoyRS7sKzSlffqA,Lg7aBaURc2MiAhM4ZJldvQ,1.0
Affti_HS0BVNFT5ZjY2kbg,5hx73Kg2IapjtN08zTl_Eg,4.0
iNXLLoadn9cpPTatLTcg_Q,C2-TNtNc___1tkYAmPgmWQ,4.0
UA1WE9GOgSwsbs0n6XGo2w,xmsOG5MKEeUhwbgQCYka4A,2.0
Q02pgIfXZ3G8BFjFMkJrdw,r39ZmG-Qp9QgS_uhuuQPrQ,5.0
y5oWy2oAheYFuTqDrqUuWg,trO1LOYVscfLy_7e1seVUA,4.0
JsLfTRRunqdX1MauaDndxg,Xs_w2-g7IRYYgfuZOyiQQg,5.0
BQcITnzA0Vi8xktm2R7CyA,pl0vL3KPs8bv1IESSFIfRw,5.0
d_ZGaNPuNOBi1XP-LHIUaw,vTxcvRWmAjm-K_c4FpX96Q,5.0
8cNDezkgHNCAVpFI5g_FOw,XLk2ekcacvU9JLH3xuzd9w,5.0
e94JAp_MYxLOmM6mDotfhg,TvHDbqCFjZYUVDWD2OWNlA,1.0
TS2UOmAKbUYSE_XWWvmYuQ,W6P52hLE-ZJSwdxyslkrAQ,1.0
z573LamGhVlA6msrfDJ3Qw,mxjVk5rvPNhzYe_vt3OSQA,5.0
BgrtQgtTlfNHWgA5AY0gaQ,g-6qv5f2Y4mVrsDD3JRkuQ,1.0
MXU5Tw-br7f6lXAG9QIsfQ,vecuat0jOia-CJveW3ngDw,4.0
51X_EYX6NmnNuFSifGi0Pw,pc1PkDBggUSNU73jONdqHw,4.0
Su2I_qqXLtm6rPMXE8HsYQ,Xak7y2IYtKJlUEzEsac9vA,5.0
VaIwAjWlxBrXj-2iVzfc2g,8jZy3vjwOr8fxwdNO_i7Zg,4.0
gGG7n6WBFQizfO9KMMyfgA,w6OVXlNqhmy3zYj-3q26Yg,5.0
QI7hWZMS0nx1bbXyt_Nssw,TP0_HnsbEzhz6gMj9iyTFA,5.0
55-ljACsplhRb6Rkaxk62w,u-tcnG8zdDG8QWYTctxyfg,5.0
6RwrK-BZC1cB2_OIYVd4pg,jvnuFNDtIxVDBrm2wIOiRA,4.0
VTzLvIJYpg8zuGxV78WZ3g,nZp5jaUan2bkNO1365XKsA,5.0
b5nItcKLY0URubUWERZjcA,_QUh5vFHSuw8R_uiFZ7XKQ,5.0
nAOGLCdnCuJl427wh4GB1w,GXR2Jv645UiQr971MZyHWA,2.0
MNQauQWG6rLY2nLfqlnmWg,tDPO_D0tjoWUOzqgRUcDkA,2.0
XIoJcPfhR00RA45exTodxg,H_RM2u1WWGU1HkKZrYq2Ow,5.0
-RYue2CCuEcmwZPb9g-gPw,kVI7NL59MPnYTx3Lg6PMTw,4.0
